city,date,avg_temperature_c,humidity_pct,air_quality_index,avg_commute_time_min,traffic_congestion_pct,noise_level_db,is_workday,public_events_count,micro_stress_index
New York,2023-12-13,32.1,71.0,55,34.3,50.7,58.4,1,1,49.74
New York,2023-12-14,22.7,63.4,20,29.1,58.8,67.4,1,2,46.03
New York,2023-12-15,5.1,75.3,62,39.5,32.5,56.4,1,2,51.51
New York,2023-12-16,7.8,36.7,44,40.4,83.0,55.7,0,3,48.73
New York,2023-12-17,21.5,69.5,43,36.3,27.7,54.7,0,4,34.93
New York,2023-12-18,18.9,57.9,59,28.7,67.7,60.4,1,0,47.18
New York,2023-12-19,25.7,44.5,77,33.3,71.4,64.0,1,1,50.45
New York,2023-12-20,17.7,57.2,88,29.1,56.7,59.0,1,1,47.55
New York,2023-12-21,22.5,61.7,52,31.8,42.3,59.6,1,3,44.29
New York,2023-12-22,21.8,71.9,28,49.6,68.0,66.2,1,4,56.1
New York,2023-12-23,21.2,77.5,49,45.3,76.0,56.9,0,4,48.7
New York,2023-12-24,5.5,72.6,52,39.4,52.0,64.4,0,5,50.35
New York,2023-12-25,33.2,75.7,39,38.9,45.6,60.9,1,2,51.35
New York,2023-12-26,17.4,61.6,83,32.2,52.4,56.9,1,0,46.66
New York,2023-12-27,28.4,81.6,44,31.1,72.4,56.2,1,2,52.63
New York,2023-12-28,20.7,59.8,46,35.3,62.3,58.2,1,2,48.06
New York,2023-12-29,6.2,79.9,54,39.5,79.3,52.9,1,2,59.92
New York,2023-12-30,15.0,65.7,78,33.8,56.1,61.3,0,3,44.24
New York,2023-12-31,4.1,58.9,67,29.8,64.8,54.7,0,3,46.82
New York,2024-01-01,22.0,53.1,66,41.7,62.4,57.2,1,1,48.62
New York,2024-01-02,33.6,56.3,85,29.1,72.9,52.3,1,3,53.93
New York,2024-01-03,16.2,50.7,69,26.8,72.7,62.9,1,2,50.6
New York,2024-01-04,13.8,78.3,30,43.1,78.4,67.1,1,2,58.81
New York,2024-01-05,9.5,82.7,20,29.7,82.2,59.0,1,2,56.05
New York,2024-01-06,21.8,77.8,34,30.6,53.4,62.2,0,2,38.43
New York,2024-01-07,16.4,73.9,72,49.5,89.3,62.6,0,4,56.25
New York,2024-01-08,11.6,72.6,81,41.6,69.3,53.1,1,1,56.08
New York,2024-01-09,13.2,77.5,69,35.7,58.7,47.9,1,0,49.85
New York,2024-01-10,18.5,61.8,55,33.8,86.6,47.0,1,1,51.19
New York,2024-01-11,21.8,65.8,86,51.6,53.4,58.0,1,0,51.25
New York,2024-01-12,6.7,75.6,50,42.2,71.6,54.3,1,2,58.52
New York,2024-01-13,20.9,66.5,77,45.3,63.3,59.3,0,0,43.67
New York,2024-01-14,13.0,57.9,77,47.5,61.4,58.2,0,4,49.38
New York,2024-01-15,13.9,67.9,84,30.7,59.3,59.4,1,0,50.14
New York,2024-01-16,12.7,78.6,77,37.1,66.2,60.8,1,1,55.55
New York,2024-01-17,2.8,73.8,22,48.0,60.0,56.9,1,1,57.44
New York,2024-01-18,31.3,40.1,79,38.7,46.9,52.6,1,3,48.65
New York,2024-01-19,22.7,55.6,58,27.8,81.5,63.3,1,5,53.12
New York,2024-01-20,36.7,54.9,46,39.3,64.2,53.1,0,2,45.5
New York,2024-01-21,29.4,87.8,67,25.8,94.6,57.9,0,2,50.09
New York,2024-01-22,32.7,70.7,81,25.3,44.5,57.3,1,3,48.99
New York,2024-01-23,11.8,77.3,34,49.0,60.7,66.0,1,2,57.62
New York,2024-01-24,21.7,55.2,52,38.7,62.3,55.5,1,1,47.08
New York,2024-01-25,3.5,58.1,35,34.1,61.8,62.8,1,2,54.57
New York,2024-01-26,15.8,66.8,62,37.0,63.8,52.0,1,3,52.0
New York,2024-01-27,17.8,55.4,64,30.2,97.5,64.0,0,5,50.77
New York,2024-01-28,26.9,66.4,22,29.6,63.9,57.6,0,2,39.55
New York,2024-01-29,29.6,68.2,53,29.3,81.4,60.2,1,3,55.08
New York,2024-01-30,24.5,56.9,51,32.1,100.0,60.7,1,5,58.05
New York,2024-01-31,15.3,73.4,50,27.4,46.0,65.6,1,0,45.97
New York,2024-02-01,26.7,67.1,28,31.7,55.9,57.6,1,4,48.5
New York,2024-02-02,30.2,67.1,78,40.6,42.2,66.7,1,3,52.9
New York,2024-02-03,28.8,84.4,82,40.4,41.8,58.7,0,2,43.88
New York,2024-02-04,16.9,60.9,44,26.0,63.1,55.2,0,4,40.25
New York,2024-02-05,14.2,65.1,56,30.1,80.2,58.9,1,2,53.93
New York,2024-02-06,21.4,51.6,45,37.1,58.2,56.9,1,1,45.5
New York,2024-02-07,20.4,54.4,39,25.7,79.7,47.5,1,0,44.51
New York,2024-02-08,11.1,82.7,20,33.4,66.7,60.5,1,2,53.6
New York,2024-02-09,17.4,62.9,63,31.7,72.7,67.7,1,2,53.28
New York,2024-02-10,12.8,51.9,64,33.2,57.6,61.0,0,3,43.06
New York,2024-02-11,15.2,75.8,42,48.8,83.0,59.4,0,2,51.74
New York,2024-02-12,13.6,69.2,79,18.3,72.5,45.5,1,1,47.7
New York,2024-02-13,12.3,81.3,42,26.6,62.0,68.3,1,2,52.66
New York,2024-02-14,10.6,67.6,105,25.1,44.0,59.7,1,1,48.77
New York,2024-02-15,29.6,58.8,21,39.5,74.2,66.9,1,4,55.96
New York,2024-02-16,15.7,49.3,60,56.1,37.4,57.8,1,1,49.58
New York,2024-02-17,25.1,66.2,51,25.6,68.5,54.2,0,4,41.17
New York,2024-02-18,27.5,66.8,79,39.1,88.4,55.8,0,3,50.73
New York,2024-02-19,15.0,57.5,64,21.3,41.7,67.3,1,1,43.75
New York,2024-02-20,8.1,65.9,39,23.5,85.1,63.9,1,2,55.62
New York,2024-02-21,38.4,50.2,79,45.2,50.4,63.0,1,1,55.14
New York,2024-02-22,22.7,62.7,37,30.2,95.7,58.0,1,3,53.71
New York,2024-02-23,9.2,60.8,54,36.9,62.3,60.0,1,5,56.4
New York,2024-02-24,29.6,73.9,26,38.8,35.3,58.2,0,3,39.37
New York,2024-02-25,7.7,58.7,65,30.9,61.5,61.7,0,5,47.84
New York,2024-02-26,16.0,63.2,34,35.7,52.8,52.4,1,5,49.33
New York,2024-02-27,23.6,56.7,56,38.9,65.1,47.6,1,2,48.04
New York,2024-02-28,27.9,58.8,51,38.7,83.0,61.9,1,4,57.44
New York,2024-02-29,28.2,73.7,31,42.6,64.0,58.4,1,0,51.35
New York,2024-03-01,18.4,83.1,46,44.4,70.1,56.3,1,1,54.23
New York,2024-03-02,20.7,83.1,36,54.4,70.7,59.9,0,3,49.96
New York,2024-03-03,12.2,79.1,61,40.9,61.7,53.4,0,1,45.84
New York,2024-03-04,20.6,66.9,26,42.3,79.9,54.4,1,1,51.75
New York,2024-03-05,20.2,62.4,52,37.8,44.5,51.7,1,3,45.62
New York,2024-03-06,10.9,65.2,58,31.5,41.7,66.7,1,2,49.41
New York,2024-03-07,24.0,75.7,30,17.5,77.9,53.9,1,2,46.46
New York,2024-03-08,20.0,65.2,49,41.0,43.9,56.0,1,0,44.83
New York,2024-03-09,14.3,70.2,60,37.3,50.1,57.1,0,3,43.09
New York,2024-03-10,15.3,68.3,79,32.4,54.6,48.2,0,4,42.22
New York,2024-03-11,18.3,80.0,53,38.4,68.7,49.9,1,2,52.04
New York,2024-03-12,12.2,78.0,67,31.6,80.0,55.5,1,0,54.66
New York,2024-03-13,11.5,57.1,58,25.4,55.1,49.7,1,4,48.03
New York,2024-03-14,18.8,61.7,33,26.6,72.0,55.2,1,0,45.65
New York,2024-03-15,12.9,68.2,63,32.3,52.9,58.4,1,3,51.01
New York,2024-03-16,32.6,65.7,41,28.9,52.2,50.7,0,2,38.93
New York,2024-03-17,12.9,70.1,54,20.3,74.8,62.1,0,3,44.45
New York,2024-03-18,9.9,47.1,46,35.0,59.0,52.1,1,1,48.43
New York,2024-03-19,16.8,67.7,53,37.5,54.9,63.9,1,1,50.0
New York,2024-03-20,29.5,69.8,49,31.8,80.5,50.9,1,1,52.21
New York,2024-03-21,29.9,68.8,34,33.5,55.8,54.5,1,2,48.52
New York,2024-03-22,12.1,79.0,44,40.3,86.2,57.3,1,1,58.43
New York,2024-03-23,17.4,73.0,31,45.2,67.1,55.1,0,2,45.11
New York,2024-03-24,16.4,57.1,53,34.3,59.4,54.4,0,3,41.15
New York,2024-03-25,22.6,81.5,56,44.0,44.1,58.8,1,2,49.3
New York,2024-03-26,30.6,58.5,61,34.9,74.3,65.5,1,1,54.32
New York,2024-03-27,18.1,48.3,68,29.3,62.9,61.9,1,3,48.99
New York,2024-03-28,25.6,62.5,84,39.2,56.9,63.3,1,2,52.0
New York,2024-03-29,31.1,72.1,62,39.0,56.7,57.3,1,2,52.96
New York,2024-03-30,14.1,77.9,31,39.9,69.5,66.1,0,2,47.84
New York,2024-03-31,8.0,64.1,52,40.4,79.2,57.7,0,3,51.37
New York,2024-04-01,17.9,61.6,73,39.7,47.3,58.9,1,6,52.34
New York,2024-04-02,15.4,67.0,74,31.6,40.3,65.5,1,3,48.94
New York,2024-04-03,20.8,63.6,47,38.9,46.9,56.7,1,3,46.9
New York,2024-04-04,25.0,46.2,62,43.0,73.8,57.6,1,3,53.33
New York,2024-04-05,17.1,58.0,103,46.0,47.7,59.7,1,5,55.0
New York,2024-04-06,9.8,68.8,76,48.1,61.3,70.5,0,3,53.12
New York,2024-04-07,15.8,70.1,51,29.4,53.6,67.7,0,4,43.21
New York,2024-04-08,3.5,65.3,20,33.4,89.7,59.8,1,1,58.54
New York,2024-04-09,20.1,69.7,26,40.7,24.4,54.9,1,0,39.93
New York,2024-04-10,14.3,58.9,85,36.2,66.8,54.6,1,0,51.31
New York,2024-04-11,19.4,59.2,44,41.6,57.2,57.6,1,3,49.84
New York,2024-04-12,14.6,61.8,38,33.9,89.0,62.0,1,2,55.9
New York,2024-04-13,33.0,63.9,34,26.8,78.1,57.8,0,3,45.27
New York,2024-04-14,21.5,76.4,35,36.3,85.6,49.8,0,3,45.07
New York,2024-04-15,21.8,54.9,43,47.4,69.9,62.2,1,2,52.58
New York,2024-04-16,12.1,58.7,57,38.4,47.2,63.3,1,2,50.65
New York,2024-04-17,24.5,51.8,52,34.0,47.4,57.5,1,2,44.53
New York,2024-04-18,25.1,58.0,87,20.7,84.7,56.9,1,1,49.96
New York,2024-04-19,26.9,65.8,76,32.9,48.5,65.1,1,2,49.37
New York,2024-04-20,28.1,72.7,66,42.5,62.6,54.9,0,4,47.41
New York,2024-04-21,19.5,67.4,48,46.9,62.0,59.2,0,4,46.34
New York,2024-04-22,11.3,86.2,37,42.0,62.8,56.4,1,1,54.76
New York,2024-04-23,10.7,48.2,56,30.9,90.3,63.0,1,2,56.57
New York,2024-04-24,18.1,65.0,75,46.2,63.3,56.1,1,4,55.57
New York,2024-04-25,30.7,68.7,51,44.8,29.6,55.4,1,2,47.75
New York,2024-04-26,19.5,76.3,55,30.0,79.9,56.9,1,2,52.43
New York,2024-04-27,5.1,66.1,76,35.2,50.7,55.0,0,1,44.68
New York,2024-04-28,18.8,80.1,42,32.1,71.9,57.1,0,3,44.28
New York,2024-04-29,19.2,74.8,34,43.9,63.5,52.5,1,2,51.13
New York,2024-04-30,23.2,67.6,79,16.6,29.2,55.5,1,6,41.46
New York,2024-05-01,6.1,61.3,21,40.8,54.9,50.1,1,1,50.55
New York,2024-05-02,13.6,66.5,49,26.6,39.4,58.4,1,1,43.9
New York,2024-05-03,18.7,69.3,70,37.2,60.2,58.1,1,1,50.24
New York,2024-05-04,28.7,74.0,93,54.2,47.4,56.3,0,5,50.43
New York,2024-05-05,21.2,84.3,79,31.1,59.1,52.3,0,4,42.76
New York,2024-05-06,5.3,73.9,42,41.6,65.4,50.3,1,1,55.53
New York,2024-05-07,21.3,87.0,63,35.5,81.1,59.1,1,1,54.52
New York,2024-05-08,21.9,75.4,37,47.4,63.6,53.6,1,2,51.46
New York,2024-05-09,14.0,52.5,20,31.2,94.3,59.4,1,2,54.12
New York,2024-05-10,18.9,59.8,26,27.4,34.7,57.5,1,1,39.05
New York,2024-05-11,19.5,68.6,95,23.9,82.4,62.9,0,2,45.55
New York,2024-05-12,21.2,58.4,37,41.5,62.9,64.0,0,1,41.29
New York,2024-05-13,15.5,53.8,70,53.5,59.3,54.6,1,1,53.69
New York,2024-05-14,33.2,57.8,42,26.1,69.4,57.7,1,3,51.18
New York,2024-05-15,10.9,56.1,84,36.3,66.5,58.5,1,2,54.65
New York,2024-05-16,21.2,61.6,53,35.1,83.3,52.6,1,3,52.36
New York,2024-05-17,33.6,61.0,67,26.8,76.3,59.0,1,1,53.06
New York,2024-05-18,6.7,70.0,20,33.5,79.1,59.0,0,3,49.14
New York,2024-05-19,19.6,49.2,35,31.5,34.5,58.2,0,2,32.22
New York,2024-05-20,15.2,68.2,66,40.7,58.8,59.4,1,4,54.78
New York,2024-05-21,15.8,65.3,40,37.8,38.9,55.3,1,1,44.9
New York,2024-05-22,28.0,71.5,20,52.3,69.4,54.1,1,3,56.0
New York,2024-05-23,15.1,61.0,40,24.5,67.2,60.9,1,2,48.53
New York,2024-05-24,12.8,74.5,26,45.8,69.8,57.2,1,0,54.21
New York,2024-05-25,28.6,74.4,63,44.6,51.8,59.7,0,4,46.91
New York,2024-05-26,28.7,60.4,46,50.8,63.4,54.8,0,4,47.84
New York,2024-05-27,17.2,42.8,81,27.3,83.8,62.7,1,1,51.53
New York,2024-05-28,22.8,56.6,56,32.1,38.3,46.8,1,0,38.63
New York,2024-05-29,28.0,70.3,44,23.9,69.7,50.1,1,1,46.9
New York,2024-05-30,18.3,76.8,65,19.8,68.0,56.4,1,1,47.35
New York,2024-05-31,16.1,60.1,56,31.0,66.4,55.0,1,2,49.49
New York,2024-06-01,7.6,71.6,77,50.8,77.6,63.8,0,2,56.38
New York,2024-06-02,23.1,57.0,31,39.7,93.0,64.2,0,3,48.14
New York,2024-06-03,25.1,69.5,71,25.1,68.0,57.6,1,0,47.51
New York,2024-06-04,10.4,67.9,37,40.4,64.5,50.0,1,2,52.89
New York,2024-06-05,20.0,81.2,29,41.4,72.1,53.6,1,3,53.25
New York,2024-06-06,21.8,64.6,33,27.7,78.0,48.2,1,2,46.65
New York,2024-06-07,25.5,67.7,67,35.4,47.2,63.3,1,1,47.82
New York,2024-06-08,18.6,55.9,45,38.8,70.2,53.5,0,1,41.33
New York,2024-06-09,16.1,75.7,63,52.6,82.7,63.7,0,2,54.19
New York,2024-06-10,27.8,63.9,78,38.0,81.4,64.0,1,4,59.08
New York,2024-06-11,21.7,62.0,49,42.1,49.4,67.7,1,2,48.98
New York,2024-06-12,21.1,63.9,36,42.8,63.1,56.8,1,3,50.61
New York,2024-06-13,31.6,50.7,59,33.6,75.5,51.9,1,2,52.14
New York,2024-06-14,26.3,59.3,71,26.2,86.8,58.1,1,1,51.92
New York,2024-06-15,15.2,62.0,70,31.3,53.8,56.9,0,4,42.24
New York,2024-06-16,17.3,63.3,68,37.1,83.4,57.9,0,3,48.35
New York,2024-06-17,30.9,51.2,50,31.1,67.1,58.1,1,3,51.0
New York,2024-06-18,27.4,67.3,88,24.2,47.5,67.2,1,1,47.23
New York,2024-06-19,14.1,58.3,36,45.2,46.2,58.1,1,5,52.01
New York,2024-06-20,10.6,87.7,49,36.1,89.8,55.1,1,2,60.15
New York,2024-06-21,22.9,77.6,40,30.1,81.4,60.1,1,1,51.24
New York,2024-06-22,23.1,73.4,40,15.0,72.8,51.9,0,4,38.02
New York,2024-06-23,34.0,61.1,49,57.1,62.6,51.1,0,4,51.11
New York,2024-06-24,25.6,86.5,47,28.5,68.7,54.0,1,2,50.33
New York,2024-06-25,17.4,53.4,57,39.2,73.4,45.0,1,0,48.58
New York,2024-06-26,25.2,48.7,63,27.6,77.3,53.2,1,4,50.18
New York,2024-06-27,10.6,57.1,71,45.0,54.9,54.3,1,1,52.77
New York,2024-06-28,9.8,52.5,48,38.2,71.5,55.5,1,1,53.05
New York,2024-06-29,8.0,74.6,79,31.0,59.0,64.2,0,6,50.78
New York,2024-06-30,15.1,70.9,62,38.9,66.2,57.8,0,1,45.02
New York,2024-07-01,39.1,76.8,68,36.9,80.1,60.6,1,0,59.91
New York,2024-07-02,3.7,86.1,38,36.0,65.5,68.0,1,2,59.59
New York,2024-07-03,11.6,69.7,59,43.7,53.1,58.2,1,2,53.8
New York,2024-07-04,-4.8,66.3,42,39.1,95.0,68.1,1,0,66.36
New York,2024-07-05,28.8,62.4,49,32.7,57.0,59.5,1,3,49.93
New York,2024-07-06,9.8,71.7,67,39.1,50.1,59.2,0,2,45.4
New York,2024-07-07,16.8,67.7,81,36.2,65.3,61.7,0,5,48.1
New York,2024-07-08,29.7,64.7,47,45.3,63.5,47.5,1,2,52.24
New York,2024-07-09,3.3,63.3,48,32.8,63.3,59.3,1,1,54.32
New York,2024-07-10,23.9,45.5,20,41.9,72.6,57.7,1,1,48.49
New York,2024-07-11,17.9,49.0,39,41.2,86.4,55.9,1,2,53.77
New York,2024-07-12,17.2,69.1,47,42.9,50.9,63.8,1,1,50.41
New York,2024-07-13,19.8,51.7,67,34.4,39.4,59.7,0,5,38.57
New York,2024-07-14,20.4,79.9,37,32.3,52.5,50.8,0,2,37.6
New York,2024-07-15,25.5,63.6,77,40.2,32.3,55.4,1,0,44.03
New York,2024-07-16,22.4,68.9,54,25.8,100.0,56.8,1,3,54.47
New York,2024-07-17,14.6,69.2,48,38.1,49.3,53.9,1,1,48.1
New York,2024-07-18,-0.6,61.9,43,37.2,65.7,64.3,1,2,58.87
New York,2024-07-19,15.1,54.9,27,39.5,54.8,62.8,1,1,48.43
New York,2024-07-20,28.0,78.7,36,39.8,74.5,55.6,0,1,45.71
New York,2024-07-21,13.8,81.1,58,41.1,52.7,51.9,0,1,43.25
New York,2024-07-22,11.5,64.9,20,27.0,75.1,61.0,1,1,50.83
New York,2024-07-23,11.8,61.3,66,43.4,57.6,52.2,1,0,51.35
New York,2024-07-24,12.8,68.0,80,21.1,66.7,62.3,1,1,50.53
New York,2024-07-25,23.4,75.0,71,38.9,66.5,53.5,1,3,52.69
New York,2024-07-26,25.2,73.8,52,29.1,57.5,53.0,1,0,45.23
New York,2024-07-27,28.8,43.1,84,45.0,58.1,60.7,0,2,44.75
New York,2024-07-28,23.1,65.0,48,31.2,44.1,64.4,0,2,36.89
New York,2024-07-29,34.0,75.4,39,25.3,59.2,60.2,1,4,52.12
New York,2024-07-30,28.5,67.0,63,35.4,48.0,57.2,1,2,48.68
New York,2024-07-31,14.8,62.6,35,45.0,60.6,65.3,1,3,54.54
New York,2024-08-01,8.2,51.3,81,36.9,70.8,46.9,1,2,54.08
New York,2024-08-02,21.2,67.8,91,43.8,66.3,56.3,1,2,53.69
New York,2024-08-03,19.1,70.7,40,35.6,75.7,73.6,0,2,46.95
New York,2024-08-04,18.6,51.4,34,29.4,85.2,64.5,0,2,43.44
New York,2024-08-05,32.8,72.3,54,34.1,66.1,55.4,1,6,56.74
New York,2024-08-06,7.2,62.9,20,22.6,37.6,63.2,1,1,43.98
New York,2024-08-07,23.9,74.9,64,34.5,68.5,62.5,1,1,51.61
New York,2024-08-08,17.9,48.9,72,52.5,51.9,62.8,1,1,51.99
New York,2024-08-09,32.1,59.8,53,21.6,55.0,48.5,1,3,45.75
New York,2024-08-10,17.4,72.4,56,20.1,79.1,56.1,0,2,41.88
New York,2024-08-11,25.9,63.0,54,48.9,64.7,59.4,0,1,45.44
New York,2024-08-12,10.6,62.8,66,23.6,68.0,58.5,1,4,52.97
New York,2024-08-13,6.1,67.2,55,32.6,72.4,58.2,1,1,55.49
New York,2024-08-14,29.6,66.8,66,33.8,71.8,52.0,1,1,51.81
New York,2024-08-15,9.8,56.7,60,37.0,77.1,55.0,1,0,53.98
New York,2024-08-16,13.9,65.7,74,40.0,68.7,58.4,1,3,56.21
New York,2024-08-17,11.4,65.8,44,56.3,64.4,51.0,0,5,51.72
New York,2024-08-18,9.0,60.6,48,35.4,75.3,54.6,0,1,46.1
New York,2024-08-19,17.8,64.9,56,36.8,71.5,62.2,1,0,51.52
New York,2024-08-20,24.2,69.3,54,47.5,73.7,55.7,1,2,54.97
New York,2024-08-21,14.5,58.4,42,40.3,80.5,56.0,1,3,55.65
New York,2024-08-22,19.0,62.9,68,38.6,99.1,53.7,1,3,58.47
New York,2024-08-23,13.0,64.9,56,59.3,62.2,52.3,1,2,57.75
New York,2024-08-24,12.9,79.0,34,31.6,47.8,59.3,0,4,42.35
New York,2024-08-25,19.0,65.2,58,32.4,62.0,59.8,0,5,43.77
New York,2024-08-26,12.7,82.3,41,35.7,73.3,55.0,1,2,54.99
New York,2024-08-27,23.5,71.2,42,33.2,69.0,57.2,1,3,50.44
New York,2024-08-28,20.8,78.9,68,36.5,76.4,56.0,1,2,53.75
New York,2024-08-29,22.3,59.9,43,26.4,91.8,58.1,1,0,49.25
New York,2024-08-30,16.8,39.5,80,37.4,71.7,55.6,1,3,52.1
New York,2024-08-31,23.2,56.3,98,39.1,75.1,56.7,0,2,45.58
New York,2024-09-01,26.0,71.5,73,35.9,56.0,50.2,0,4,42.79
New York,2024-09-02,16.8,73.2,43,30.6,42.1,55.5,1,1,44.09
New York,2024-09-03,24.9,47.7,20,30.0,71.9,59.4,1,3,47.64
New York,2024-09-04,17.1,56.3,41,41.9,70.4,62.8,1,2,53.16
New York,2024-09-05,10.4,72.0,45,42.3,42.9,51.7,1,1,49.41
New York,2024-09-06,14.9,71.6,74,40.8,89.3,60.1,1,3,61.03
New York,2024-09-07,32.6,69.6,24,28.7,84.8,57.2,0,4,47.74
New York,2024-09-08,26.1,55.2,59,38.1,52.7,57.2,0,2,40.01
New York,2024-09-09,17.8,77.3,37,37.5,55.1,56.7,1,3,50.25
New York,2024-09-10,18.5,70.4,58,26.4,81.3,59.1,1,3,52.89
New York,2024-09-11,23.8,47.5,43,34.0,68.8,64.0,1,2,48.79
New York,2024-09-12,17.6,62.0,72,30.6,71.5,56.5,1,1,50.18
New York,2024-09-13,22.7,74.1,48,26.4,80.0,53.5,1,2,49.57
New York,2024-09-14,17.8,43.0,20,36.3,74.2,59.9,0,6,44.46
New York,2024-09-15,17.2,45.4,41,33.7,54.7,58.2,0,1,36.91
New York,2024-09-16,0.6,52.1,66,42.4,37.4,53.9,1,2,52.56
New York,2024-09-17,11.2,64.3,62,41.9,100.0,46.8,1,4,62.1
New York,2024-09-18,25.3,54.3,67,34.8,65.4,53.6,1,2,48.98
New York,2024-09-19,30.8,49.9,27,18.6,54.5,58.8,1,4,44.65
New York,2024-09-20,28.7,50.2,63,34.0,55.6,59.0,1,2,48.51
New York,2024-09-21,4.9,68.1,30,32.8,73.0,58.5,0,1,47.05
New York,2024-09-22,7.7,76.5,49,44.9,57.1,55.4,0,3,49.03
New York,2024-09-23,16.9,45.2,42,26.6,65.5,52.0,1,4,46.68
New York,2024-09-24,8.3,60.8,27,42.3,71.3,59.8,1,3,57.0
New York,2024-09-25,14.4,55.5,45,27.0,68.2,61.8,1,2,49.58
New York,2024-09-26,22.6,50.9,45,36.9,90.6,52.5,1,3,52.69
New York,2024-09-27,11.7,63.0,53,41.3,81.4,54.3,1,2,57.05
New York,2024-09-28,23.1,73.3,55,31.3,57.0,59.9,0,2,39.9
New York,2024-09-29,18.6,81.4,50,35.8,57.8,63.5,0,7,47.54
New York,2024-09-30,14.3,61.2,45,44.2,59.3,68.4,1,1,53.52
New York,2024-10-01,19.0,58.5,20,48.8,75.5,60.7,1,1,53.26
New York,2024-10-02,21.3,51.2,44,42.7,49.2,45.3,1,1,43.16
New York,2024-10-03,18.2,63.6,56,41.8,74.6,59.3,1,2,54.38
New York,2024-10-04,23.5,60.8,40,45.8,74.2,46.7,1,0,49.52
New York,2024-10-05,14.0,58.4,69,31.1,52.2,54.9,0,3,40.74
New York,2024-10-06,30.3,57.5,80,37.7,62.6,70.5,0,0,45.53
New York,2024-10-07,19.8,66.2,62,28.6,74.7,49.9,1,3,49.85
New York,2024-10-08,33.6,41.9,76,41.2,89.6,52.1,1,2,57.87
New York,2024-10-09,19.5,50.5,55,44.4,64.6,61.9,1,1,50.82
New York,2024-10-10,15.0,72.5,54,41.5,81.3,61.5,1,0,56.42
New York,2024-10-11,16.6,65.9,29,35.9,57.8,52.4,1,2,47.71
New York,2024-10-12,9.2,65.2,92,44.2,89.7,60.0,0,4,57.35
New York,2024-10-13,7.8,74.5,58,40.0,59.9,53.6,0,2,47.25
New York,2024-10-14,23.3,62.2,56,39.7,62.2,57.5,1,0,48.15
New York,2024-10-15,23.9,61.7,86,31.1,62.5,61.8,1,1,49.12
New York,2024-10-16,21.5,60.9,71,37.2,66.4,52.8,1,3,50.28
New York,2024-10-17,12.5,53.2,52,37.4,94.9,55.7,1,1,56.76
New York,2024-10-18,24.9,69.0,83,44.9,70.3,55.6,1,3,56.09
New York,2024-10-19,17.6,50.4,80,40.7,60.2,60.7,0,4,45.2
New York,2024-10-20,15.1,80.7,82,43.5,62.4,58.4,0,3,49.33
New York,2024-10-21,28.1,64.6,81,30.6,64.2,53.4,1,3,51.23
New York,2024-10-22,16.1,50.6,67,41.7,39.0,64.7,1,3,49.13
New York,2024-10-23,9.4,65.2,57,46.8,70.4,55.5,1,3,58.78
New York,2024-10-24,11.9,65.5,42,24.0,83.8,55.5,1,1,51.78
New York,2024-10-25,20.5,47.5,60,27.6,90.7,60.6,1,4,53.2
New York,2024-10-26,25.0,61.9,50,35.8,56.1,57.6,0,4,41.61
New York,2024-10-27,13.8,84.0,55,27.7,77.9,60.0,0,4,48.65
New York,2024-10-28,17.7,71.4,41,36.6,40.6,56.2,1,1,44.96
New York,2024-10-29,17.4,40.9,26,27.1,66.5,59.7,1,0,43.63
New York,2024-10-30,28.2,63.1,42,33.8,73.7,65.1,1,1,52.34
New York,2024-10-31,22.7,55.1,54,24.3,38.5,59.8,1,3,41.01
New York,2024-11-01,19.9,55.2,53,26.1,85.9,51.2,1,0,47.51
New York,2024-11-02,6.7,59.9,73,30.6,36.4,59.3,0,1,39.83
New York,2024-11-03,14.2,84.7,22,58.7,59.1,58.9,0,1,49.11
New York,2024-11-04,13.7,71.0,25,38.9,32.2,59.4,1,1,45.27
New York,2024-11-05,26.8,52.3,67,36.4,89.0,53.7,1,2,54.58
New York,2024-11-06,7.0,39.9,59,37.1,60.7,57.5,1,2,52.26
New York,2024-11-07,23.0,72.0,92,18.6,64.0,64.0,1,2,48.14
New York,2024-11-08,28.8,79.4,58,29.3,28.5,61.4,1,1,44.09
New York,2024-11-09,10.0,62.3,54,38.1,48.3,64.0,0,2,43.98
New York,2024-11-10,34.9,55.5,20,38.3,69.7,61.3,0,1,44.95
New York,2024-11-11,25.4,82.7,20,26.4,74.9,52.5,1,2,48.86
New York,2024-11-12,8.1,43.8,68,31.6,100.0,53.0,1,1,57.36
New York,2024-11-13,21.9,60.3,66,28.2,44.3,49.0,1,2,41.36
New York,2024-11-14,28.7,52.4,29,43.7,44.4,57.1,1,1,46.29
New York,2024-11-15,18.7,67.2,39,28.6,70.0,53.5,1,0,46.36
New York,2024-11-16,22.9,55.9,79,28.2,40.7,59.9,0,2,35.12
New York,2024-11-17,6.8,60.5,73,38.2,44.1,55.6,0,2,43.73
New York,2024-11-18,18.2,72.2,26,23.8,71.8,63.0,1,3,49.64
New York,2024-11-19,20.3,75.9,52,15.8,62.7,63.3,1,1,44.84
New York,2024-11-20,18.6,36.0,87,28.8,72.6,57.6,1,2,48.68
New York,2024-11-21,6.8,54.6,75,37.7,59.0,60.4,1,3,55.77
New York,2024-11-22,21.3,54.4,51,40.9,79.9,49.9,1,3,51.95
New York,2024-11-23,22.0,56.0,42,42.8,76.2,54.6,0,1,42.34
New York,2024-11-24,43.1,67.8,37,46.6,85.4,67.0,0,3,58.42
